ticker,drive_folder_id,drive_folder_url,pdf_file,drive_file_id,drive_file_url,size_bytes
AZO,1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,https://drive.google.com/drive/folders/1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,AZO-AUTOZONE INC-2023.pdf,1qvnMLl8UtQm_JPRop4dvm7-Ob1vFB4oI,https://drive.google.com/file/d/1qvnMLl8UtQm_JPRop4dvm7-Ob1vFB4oI/view,20463624
AZO,1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,https://drive.google.com/drive/folders/1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,AZO-AUTOZONE INC-2024.pdf,1Bx1bFEwsbLL15Ei_sM8t4KhGZy6zFtko,https://drive.google.com/file/d/1Bx1bFEwsbLL15Ei_sM8t4KhGZy6zFtko/view,67164078
AZO,1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,https://drive.google.com/drive/folders/1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,AZO-AUTOZONE INC-2025.pdf,1Yf0odu4Rk_LAP77FfyhbbpsQA4C35ZHs,https://drive.google.com/file/d/1Yf0odu4Rk_LAP77FfyhbbpsQA4C35ZHs/view,9075396
AZO,1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,https://drive.google.com/drive/folders/1vQNIcVvTVzKxzXNNlyS_ObzbnK9P6nIW,AZO-AUTOZONE INC-2026.pdf,1WyrYB3oBt_HUJtumwTiDxzJQWOz8sFJV,https://drive.google.com/file/d/1WyrYB3oBt_HUJtumwTiDxzJQWOz8sFJV/view,9074754
BBW,1rFB-jSO1Co0Qw9Ofg510ENkIjGZOuLth,https://drive.google.com/drive/folders/1rFB-jSO1Co0Qw9Ofg510ENkIjGZOuLth,BBW-BUILD-A-BEAR WORKSHOP INC-2023.pdf,1WGZ591hxAkw-xN9nOGepGi4c5fA8m-RZ,https://drive.google.com/file/d/1WGZ591hxAkw-xN9nOGepGi4c5fA8m-RZ/view,10886270
BBW,1rFB-jSO1Co0Qw9Ofg510ENkIjGZOuLth,https://drive.google.com/drive/folders/1rFB-jSO1Co0Qw9Ofg510ENkIjGZOuLth,BBW-BUILD-A-BEAR WORKSHOP INC-2024.pdf,1BNM6xDizTpI50pKzSxpTGtZEoPmoaOmo,https://drive.google.com/file/d/1BNM6xDizTpI50pKzSxpTGtZEoPmoaOmo/view,10001293
BBWI,1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,https://drive.google.com/drive/folders/1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,BBWI-BATH & BODY WORKS INC-2022.pdf,1f93qPePGeJXQLL8qX_YIjcqBrbq8C9Nj,https://drive.google.com/file/d/1f93qPePGeJXQLL8qX_YIjcqBrbq8C9Nj/view,4564088
BBWI,1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,https://drive.google.com/drive/folders/1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,BBWI-BATH & BODY WORKS INC-2023.pdf,1Z8_O7sk5_7cXVtILSnsklhnZ6uSYcC9h,https://drive.google.com/file/d/1Z8_O7sk5_7cXVtILSnsklhnZ6uSYcC9h/view,22523967
BBWI,1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,https://drive.google.com/drive/folders/1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,BBWI-BATH & BODY WORKS INC-2024.pdf,13cl4hulYQCvhx198sXbgCaltTAd08KO0,https://drive.google.com/file/d/13cl4hulYQCvhx198sXbgCaltTAd08KO0/view,20207684
BBWI,1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,https://drive.google.com/drive/folders/1Mo9-0cn-v0Fi_efi4Axg29kjcOci_5Uu,BBWI-BATH & BODY WORKS INC-2025.pdf,1SRYk4fNy0EJ94Q1Hq4KMfxl2bKR706wc,https://drive.google.com/file/d/1SRYk4fNy0EJ94Q1Hq4KMfxl2bKR706wc/view,7315995
BBY,1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,https://drive.google.com/drive/folders/1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,BBY-BEST BUY CO INC-2021.pdf,19baCWBtAjSZEiLjTPs4zFSGE5VHH4w_t,https://drive.google.com/file/d/19baCWBtAjSZEiLjTPs4zFSGE5VHH4w_t/view,14168382
BBY,1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,https://drive.google.com/drive/folders/1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,BBY-BEST BUY CO INC-2022.pdf,1ufxDj1TmS39ihEXO7BJ1pqGi_wzBrmQK,https://drive.google.com/file/d/1ufxDj1TmS39ihEXO7BJ1pqGi_wzBrmQK/view,5472665
BBY,1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,https://drive.google.com/drive/folders/1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,BBY-BEST BUY CO INC-2023.pdf,1YGIX25_KVFVgk95HfpJT2h6NGugHpLEg,https://drive.google.com/file/d/1YGIX25_KVFVgk95HfpJT2h6NGugHpLEg/view,14883698
BBY,1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,https://drive.google.com/drive/folders/1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,BBY-BEST BUY CO INC-2024.pdf,1N6rNUC76EoiRl7udbbUDDuVDXDKDNtS2,https://drive.google.com/file/d/1N6rNUC76EoiRl7udbbUDDuVDXDKDNtS2/view,23783732
BBY,1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,https://drive.google.com/drive/folders/1fRqi3dcnt0I0L3EIzJh8o9YIqCHEYMpK,BBY-BEST BUY CO INC-2025.pdf,1oGBTM82dCT7OcdmliJVH-evRIW7nAj1C,https://drive.google.com/file/d/1oGBTM82dCT7OcdmliJVH-evRIW7nAj1C/view,3899848
BIRD,17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,https://drive.google.com/drive/folders/17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,BIRD-ALLBIRDS INC-2021.pdf,1gmFbxKBYfPi2h_yGMg9muKpK-wuYICPJ,https://drive.google.com/file/d/1gmFbxKBYfPi2h_yGMg9muKpK-wuYICPJ/view,2142464
BIRD,17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,https://drive.google.com/drive/folders/17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,BIRD-ALLBIRDS INC-2022.pdf,1OS2wa3XaKjzuk2Ly9mex_FjNabQws6qw,https://drive.google.com/file/d/1OS2wa3XaKjzuk2Ly9mex_FjNabQws6qw/view,42960563
BIRD,17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,https://drive.google.com/drive/folders/17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,BIRD-ALLBIRDS INC-2023.pdf,1wV4oe39wOnr7uIywMeRq0SdK_YpfUJ8z,https://drive.google.com/file/d/1wV4oe39wOnr7uIywMeRq0SdK_YpfUJ8z/view,34013295
BIRD,17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,https://drive.google.com/drive/folders/17sPMpbZ5zNuX8MwoeXJ3gF-l2f9XMikQ,BIRD-ALLBIRDS-2024.pdf,1gvWTY7QRUSA-G_UypFMebNqdFgUrPj4h,https://drive.google.com/file/d/1gvWTY7QRUSA-G_UypFMebNqdFgUrPj4h/view,20162461
BJ,1oTIFBU0ydDAjp6OVDaV-QP5SKJgX4U4b,https://drive.google.com/drive/folders/1oTIFBU0ydDAjp6OVDaV-QP5SKJgX4U4b,BJ-BJS WHSL CLUB HLDGS INC-2022.PDF,1BoqWac_aF5II5tJLcVhpEWbvcZkD668p,https://drive.google.com/file/d/1BoqWac_aF5II5tJLcVhpEWbvcZkD668p/view,1308328
BURL,1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,https://drive.google.com/drive/folders/1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,BURL-Burlington Stores-2021.pdf,1i3VKZK6LPdgJLpe0xGQPQ2UZncS6l9sI,https://drive.google.com/file/d/1i3VKZK6LPdgJLpe0xGQPQ2UZncS6l9sI/view,34666
BURL,1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,https://drive.google.com/drive/folders/1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,BURL-Burlington Stores-2022.pdf,19SspcRMk-6osrIG1Kg6vhfJmb20PosbF,https://drive.google.com/file/d/19SspcRMk-6osrIG1Kg6vhfJmb20PosbF/view,12106338
BURL,1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,https://drive.google.com/drive/folders/1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,BURL-Burlington Stores-2023.pdf,1v2RYPNsOG2jrHL05sKrFumstjHZMLR13,https://drive.google.com/file/d/1v2RYPNsOG2jrHL05sKrFumstjHZMLR13/view,11771126
BURL,1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,https://drive.google.com/drive/folders/1Ad7wBOWzyhd6uevv3iB-5nCZUn0wZqfT,BURL-Burlington Stores-2024.pdf,1amE0HL43roZhX_Z9kGHINrL1H0LfKMYJ,https://drive.google.com/file/d/1amE0HL43roZhX_Z9kGHINrL1H0LfKMYJ/view,10899018
CAL,1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,https://drive.google.com/drive/folders/1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,CAL-CALERES INC-2021.pdf,1kJVpnGyGAZlwokEAomo5ddRnzvYicbp4,https://drive.google.com/file/d/1kJVpnGyGAZlwokEAomo5ddRnzvYicbp4/view,4199864
CAL,1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,https://drive.google.com/drive/folders/1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,CAL-CALERES INC-2022.pdf,1Hobo4mZHYCrigni7ZTZzUNNLTrlsA2Ia,https://drive.google.com/file/d/1Hobo4mZHYCrigni7ZTZzUNNLTrlsA2Ia/view,3755226
CAL,1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,https://drive.google.com/drive/folders/1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,CAL-CALERES INC-2023.pdf,1hj7_Xo5CmkWUTME1zDpekghH9rtQAthG,https://drive.google.com/file/d/1hj7_Xo5CmkWUTME1zDpekghH9rtQAthG/view,5049340
CAL,1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,https://drive.google.com/drive/folders/1J3VaJwWXrnZueAkVtgwxis0P8ZXjZIxK,CAL-CALERES INC-2024.pdf,1f-3I4C_X4qXCP_sOHwyoqROlPHDUnmN9,https://drive.google.com/file/d/1f-3I4C_X4qXCP_sOHwyoqROlPHDUnmN9/view,572220
CASY,1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,https://drive.google.com/drive/folders/1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,CASY-CASEYS GENERAL STORES INC-2021.pdf,1q7o2HGXlJ2NkjcDDbvTecQjt2Oiek9RE,https://drive.google.com/file/d/1q7o2HGXlJ2NkjcDDbvTecQjt2Oiek9RE/view,5640261
CASY,1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,https://drive.google.com/drive/folders/1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,CASY-CASEYS GENERAL STORES INC-2022.pdf,19mcoOGN1FnuRtJ-oMW4gZqHP2HgcdYJz,https://drive.google.com/file/d/19mcoOGN1FnuRtJ-oMW4gZqHP2HgcdYJz/view,5448757
CASY,1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,https://drive.google.com/drive/folders/1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,CASY-CASEYS GENERAL STORES INC-2023.pdf,1SQd6CMujT3hlD4Rhjs31-aAtPh2wSG90,https://drive.google.com/file/d/1SQd6CMujT3hlD4Rhjs31-aAtPh2wSG90/view,5503608
CASY,1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,https://drive.google.com/drive/folders/1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,CASY-CASEYS GENERAL STORES INC-2024.pdf,16Quw-ezA7_Ponz9vhhvtM9YYgF3kSv_G,https://drive.google.com/file/d/16Quw-ezA7_Ponz9vhhvtM9YYgF3kSv_G/view,6754355
CASY,1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,https://drive.google.com/drive/folders/1CS1S8ky3AH9PqqWzrvhmk6zAFIDfCjDe,CASY-CASEYS GENERAL STORES INC-2025.pdf,1mlhHyp2UijsDHGE26HsUFggfuplIHsrt,https://drive.google.com/file/d/1mlhHyp2UijsDHGE26HsUFggfuplIHsrt/view,22797373
COLM,1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,https://drive.google.com/drive/folders/1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,COLM-COLUMBIA SPORTSWEAR CO-2021.pdf,15oz5YD-0e_UNbNxBIwcIciaBrLdWQKYF,https://drive.google.com/file/d/15oz5YD-0e_UNbNxBIwcIciaBrLdWQKYF/view,41982349
COLM,1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,https://drive.google.com/drive/folders/1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,COLM-COLUMBIA SPORTSWEAR CO-2022.pdf,1HlGYypyVzVYK5Ul6AB1aE_IKX87TnqtI,https://drive.google.com/file/d/1HlGYypyVzVYK5Ul6AB1aE_IKX87TnqtI/view,11788833
COLM,1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,https://drive.google.com/drive/folders/1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,COLM-COLUMBIA SPORTSWEAR CO-2023.pdf,1PHlPTOCuTT55Gqz_QuemfEIsSr2v_27d,https://drive.google.com/file/d/1PHlPTOCuTT55Gqz_QuemfEIsSr2v_27d/view,21296496
COLM,1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,https://drive.google.com/drive/folders/1jDwNZpXQYgb3f8lf4_ZNnDWaTlen8ur6,COLM-COLUMBIA SPORTSWEAR CO-2024.pdf,1UOj6R1HxHtUXSL9KpM_e0Rhd8SE9zji4,https://drive.google.com/file/d/1UOj6R1HxHtUXSL9KpM_e0Rhd8SE9zji4/view,11569190
COST,1r4cZXbv6K5ixRVyRL-a3VqYraFMdbQGJ,https://drive.google.com/drive/folders/1r4cZXbv6K5ixRVyRL-a3VqYraFMdbQGJ,COST-COSTCO WHOLESALE CORP-2021.pdf,15hnqnKjVHMwNfBXgsSRn57_5_OwE5a2f,https://drive.google.com/file/d/15hnqnKjVHMwNfBXgsSRn57_5_OwE5a2f/view,6622870
COST,1r4cZXbv6K5ixRVyRL-a3VqYraFMdbQGJ,https://drive.google.com/drive/folders/1r4cZXbv6K5ixRVyRL-a3VqYraFMdbQGJ,COST-COSTCO WHOLESALE CORP-2022.pdf,181VBVmpDv-J5fU_vL7tCjPq6Wsk6vtM0,https://drive.google.com/file/d/181VBVmpDv-J5fU_vL7tCjPq6Wsk6vtM0/view,63414164
COST,1r4cZXbv6K5ixRVyRL-a3VqYraFMdbQGJ,https://drive.google.com/drive/folders/1r4cZXbv6K5ixRVyRL-a3VqYraFMdbQGJ,COST-COSTCO WHOLESALE CORP-2025.pdf,1sY3gLuoPUie2W9m_6THgQU_FpKPF3kQ6,https://drive.google.com/file/d/1sY3gLuoPUie2W9m_6THgQU_FpKPF3kQ6/view,11576743
CPNG,1ZRng5H3ulg1KY9iYCueuKompW4fE2ZdL,https://drive.google.com/drive/folders/1ZRng5H3ulg1KY9iYCueuKompW4fE2ZdL,CPNG-Coupang-2022.pdf,1Q-1z_ViaZylyGZyckbBz2JqQ42SXnkPD,https://drive.google.com/file/d/1Q-1z_ViaZylyGZyckbBz2JqQ42SXnkPD/view,11853502
CPNG,1ZRng5H3ulg1KY9iYCueuKompW4fE2ZdL,https://drive.google.com/drive/folders/1ZRng5H3ulg1KY9iYCueuKompW4fE2ZdL,CPNG-Coupang-2023.pdf,1kYVh4-itAd5bDDenacjwGNBnXPVX5GMW,https://drive.google.com/file/d/1kYVh4-itAd5bDDenacjwGNBnXPVX5GMW/view,5174918
CPNG,1ZRng5H3ulg1KY9iYCueuKompW4fE2ZdL,https://drive.google.com/drive/folders/1ZRng5H3ulg1KY9iYCueuKompW4fE2ZdL,CPNG-Coupang-2024.pdf,10rIijXniLt9Dir_ke-2THFBmXa19Ei6P,https://drive.google.com/file/d/10rIijXniLt9Dir_ke-2THFBmXa19Ei6P/view,6809003
CRI,1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,https://drive.google.com/drive/folders/1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,CRI-CARTER'S INC-2021.pdf,1ogyuP5P-KR0Isx-oxH1MbxxRCgRH8U01,https://drive.google.com/file/d/1ogyuP5P-KR0Isx-oxH1MbxxRCgRH8U01/view,58705844
CRI,1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,https://drive.google.com/drive/folders/1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,CRI-CARTER'S INC-2022.pdf,1Fuwd5CRrFl9gNe0OLM1sPNyA5AKptmMv,https://drive.google.com/file/d/1Fuwd5CRrFl9gNe0OLM1sPNyA5AKptmMv/view,19180692
CRI,1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,https://drive.google.com/drive/folders/1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,CRI-CARTER'S INC-2023.pdf,1pkk04rrvMhpfVX4aPK7-a-qHx9_DwPVC,https://drive.google.com/file/d/1pkk04rrvMhpfVX4aPK7-a-qHx9_DwPVC/view,35414744
CRI,1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,https://drive.google.com/drive/folders/1cIwPDaPUFuDMXrQNdxgKC0kJe6oaKZl4,CRI-CARTER'S INC-2024.pdf,15_yOeOIBoK0GliPCZENJh6Nqg5uWCEe9,https://drive.google.com/file/d/15_yOeOIBoK0GliPCZENJh6Nqg5uWCEe9/view,23170458
CRMT,1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,https://drive.google.com/drive/folders/1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,CRMT-AMERICA'S CAR-MART INC-2021.pdf,17dil1KYaP0p6Uv2UQaH3NaOWm1VHUM1E,https://drive.google.com/file/d/17dil1KYaP0p6Uv2UQaH3NaOWm1VHUM1E/view,3809404
CRMT,1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,https://drive.google.com/drive/folders/1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,CRMT-AMERICA'S CAR-MART INC-2022.pdf,1zd_6liFcDIbFpL-RV-aRHJ1vd6kq1U8I,https://drive.google.com/file/d/1zd_6liFcDIbFpL-RV-aRHJ1vd6kq1U8I/view,19242862
CRMT,1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,https://drive.google.com/drive/folders/1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,CRMT-AMERICA'S CAR-MART INC-2023.pdf,1g6sQxVsMJa9YhInLwEsxQSvLw3rbWNy7,https://drive.google.com/file/d/1g6sQxVsMJa9YhInLwEsxQSvLw3rbWNy7/view,8080374
CRMT,1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,https://drive.google.com/drive/folders/1lKBbmfQkt0DdlCxL1STRPxTkitBgOEI_,CRMT-AMERICA'S CAR-MART INC-2024.pdf,1RCOmlmzcp29HOC-SdyqS5Lw12CLhfRpv,https://drive.google.com/file/d/1RCOmlmzcp29HOC-SdyqS5Lw12CLhfRpv/view,2786263
CROX,17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,https://drive.google.com/drive/folders/17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,CROX-CROCS INC-2021.pdf,1IZGkOvVi3OOKVr7MgyaCkkZbo_l8Ti1G,https://drive.google.com/file/d/1IZGkOvVi3OOKVr7MgyaCkkZbo_l8Ti1G/view,37489948
CROX,17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,https://drive.google.com/drive/folders/17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,CROX-CROCS INC-2022.pdf,1vCVXUNhSDKYle7XOd6Q51KdboCZiDEyT,https://drive.google.com/file/d/1vCVXUNhSDKYle7XOd6Q51KdboCZiDEyT/view,33050861
CROX,17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,https://drive.google.com/drive/folders/17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,CROX-CROCS INC-2023.pdf,1_T6N7HMh5Y3coLXlESZf0Ffk-AqaHPdc,https://drive.google.com/file/d/1_T6N7HMh5Y3coLXlESZf0Ffk-AqaHPdc/view,48495806
CROX,17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,https://drive.google.com/drive/folders/17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,CROX-CROCS INC-2024.pdf,1kzG4_rLc5wQv0Uw1U9TpdnyuEUPAW3vM,https://drive.google.com/file/d/1kzG4_rLc5wQv0Uw1U9TpdnyuEUPAW3vM/view,50701831
CROX,17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,https://drive.google.com/drive/folders/17-mK8Gexv6JSG4ySx5CqDNuwmNIq6mR9,CROX-CROCS INC-2025.pdf,1HhRNcSmEukDvl9UI8T16MjHPVtDEMiPi,https://drive.google.com/file/d/1HhRNcSmEukDvl9UI8T16MjHPVtDEMiPi/view,82659833
CURV,1Q9MPm16o99nrrTrT_HYX7OG4Y1dJAPqP,https://drive.google.com/drive/folders/1Q9MPm16o99nrrTrT_HYX7OG4Y1dJAPqP,CURV-TORRID HOLDINGS-2021.pdf,1qBT9C9p3Cx3dA8-SSKK6tqhCevo2aQjo,https://drive.google.com/file/d/1qBT9C9p3Cx3dA8-SSKK6tqhCevo2aQjo/view,43978379
CURV,1Q9MPm16o99nrrTrT_HYX7OG4Y1dJAPqP,https://drive.google.com/drive/folders/1Q9MPm16o99nrrTrT_HYX7OG4Y1dJAPqP,CURV-TORRID HOLDINGS-2022.pdf,1B1OHavcBlfE0iX0ULp2EzH3DTbudXTbX,https://drive.google.com/file/d/1B1OHavcBlfE0iX0ULp2EzH3DTbudXTbX/view,24915256
CURV,1Q9MPm16o99nrrTrT_HYX7OG4Y1dJAPqP,https://drive.google.com/drive/folders/1Q9MPm16o99nrrTrT_HYX7OG4Y1dJAPqP,CURV-TORRID HOLDINGS-2023.pdf,1KHpJo4jAuX5XRwNc-EQLYQGyOeMSpJxk,https://drive.google.com/file/d/1KHpJo4jAuX5XRwNc-EQLYQGyOeMSpJxk/view,6739205
CVS,19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,https://drive.google.com/drive/folders/19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,CVS-CVS HEALTH CORP-2021.pdf,1pcB3yRDPzcmazL1cRQRhpIzzFu1Dv7zL,https://drive.google.com/file/d/1pcB3yRDPzcmazL1cRQRhpIzzFu1Dv7zL/view,14831633
CVS,19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,https://drive.google.com/drive/folders/19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,CVS-CVS HEALTH CORP-2022.pdf,17ePQ0rZT_Mk5NtB87O5hGA2kyljv4h5-,https://drive.google.com/file/d/17ePQ0rZT_Mk5NtB87O5hGA2kyljv4h5-/view,14819147
CVS,19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,https://drive.google.com/drive/folders/19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,CVS-CVS HEALTH CORP-2023.pdf,1P1SuH8viOMqlQg32XKlOlHnbu_ayGxym,https://drive.google.com/file/d/1P1SuH8viOMqlQg32XKlOlHnbu_ayGxym/view,21249620
CVS,19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,https://drive.google.com/drive/folders/19V3FDatOGS-5A_VE1VwZX-aB_FUOOmLF,CVS-CVS HEALTH CORP-2025.pdf,182g7QCQzWGCkN1xOIpBUb6-QaDv6QrSc,https://drive.google.com/file/d/182g7QCQzWGCkN1xOIpBUb6-QaDv6QrSc/view,3665668
DECK,1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,https://drive.google.com/drive/folders/1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,DECK-DECKERS OUTDOOR CORP-2021.pdf,17g_Rr6XL8H9B28x387L-aS3_LgAwnKxk,https://drive.google.com/file/d/17g_Rr6XL8H9B28x387L-aS3_LgAwnKxk/view,21507902
DECK,1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,https://drive.google.com/drive/folders/1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,DECK-DECKERS OUTDOOR CORP-2022.pdf,1CFcaUNYOg2ro0uo98NE9VL8cOE1rl3Gc,https://drive.google.com/file/d/1CFcaUNYOg2ro0uo98NE9VL8cOE1rl3Gc/view,25068362
DECK,1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,https://drive.google.com/drive/folders/1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,DECK-DECKERS OUTDOOR CORP-2023.pdf,1a8QJRH2f5qVuIBIYX6LXF3BrI4491APy,https://drive.google.com/file/d/1a8QJRH2f5qVuIBIYX6LXF3BrI4491APy/view,34287508
DECK,1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,https://drive.google.com/drive/folders/1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,DECK-DECKERS OUTDOOR CORP-2024.pdf,1f_HYcjFJdODgN6505S6rbVHE24HBlG51,https://drive.google.com/file/d/1f_HYcjFJdODgN6505S6rbVHE24HBlG51/view,34646579
DECK,1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,https://drive.google.com/drive/folders/1F1Cph456Cg1IBZ3lWZuXrnEZ3nwA3t7W,DECK-DECKERS OUTDOOR CORP-2025.pdf,1eatVTkiT-09y1Nn1Va2BpvSxnFvKmrRX,https://drive.google.com/file/d/1eatVTkiT-09y1Nn1Va2BpvSxnFvKmrRX/view,31929845
DELL,1y5Ngm65cEHrD3Jqq_CI10rXKIfBywv1F,https://drive.google.com/drive/folders/1y5Ngm65cEHrD3Jqq_CI10rXKIfBywv1F,DELL-DELL TECHNOLOGIES INC-2021.pdf,16cfIZzIlrOmWoXlE3Za1pIcOvQGAaRaO,https://drive.google.com/file/d/16cfIZzIlrOmWoXlE3Za1pIcOvQGAaRaO/view,78068859
DELL,1y5Ngm65cEHrD3Jqq_CI10rXKIfBywv1F,https://drive.google.com/drive/folders/1y5Ngm65cEHrD3Jqq_CI10rXKIfBywv1F,DELL-DELL TECHNOLOGIES INC-2022.pdf,1fRJusrshDlkf2PkOCMXtL0ZOtwQskMBf,https://drive.google.com/file/d/1fRJusrshDlkf2PkOCMXtL0ZOtwQskMBf/view,34358050
DELL,1y5Ngm65cEHrD3Jqq_CI10rXKIfBywv1F,https://drive.google.com/drive/folders/1y5Ngm65cEHrD3Jqq_CI10rXKIfBywv1F,DELL-DELL TECHNOLOGIES INC-2023.pdf,1qGyCX2ktZTOB_vdFCxCNJqSpj6lx_r4v,https://drive.google.com/file/d/1qGyCX2ktZTOB_vdFCxCNJqSpj6lx_r4v/view,81027148
