chunk_id,ticker,year,section_label,token_count
347,AAPL,2025,Item_8,500
348,AAPL,2025,Item_8,500
349,AAPL,2025,Item_8,500
350,AAPL,2025,Item_8,500
351,AAPL,2025,Item_8,500
352,AAPL,2025,Item_8,500
353,AAPL,2025,Item_8,500
354,AAPL,2025,Item_8,500
355,AAPL,2025,Item_8,500
356,AAPL,2025,Item_8,500
357,AAPL,2025,Item_8,408
358,AAPL,2025,Item_9A,500
359,AAPL,2025,Item_9A,351
360,AAPL,2025,Item_9B,120
386,AAP,2024,Item_1,500
387,AAP,2024,Item_1,500
388,AAP,2024,Item_1,500
389,AAP,2024,Item_1,451
390,AAP,2024,Item_10,161
391,AAP,2024,Item_11,65
392,AAP,2024,Item_12,64
393,AAP,2024,Item_13,55
394,AAP,2024,Item_14,54
395,AAP,2024,Item_15,500
396,AAP,2024,Item_15,500
397,AAP,2024,Item_15,500
398,AAP,2024,Item_15,500
399,AAP,2024,Item_15,500
400,AAP,2024,Item_15,500
401,AAP,2024,Item_15,500
402,AAP,2024,Item_15,500
403,AAP,2024,Item_15,500
404,AAP,2024,Item_15,500
405,AAP,2024,Item_15,500
406,AAP,2024,Item_15,500
407,AAP,2024,Item_15,500
408,AAP,2024,Item_15,500
409,AAP,2024,Item_15,500
410,AAP,2024,Item_15,500
411,AAP,2024,Item_15,500
412,AAP,2024,Item_15,500
413,AAP,2024,Item_15,500
414,AAP,2024,Item_15,500
415,AAP,2024,Item_15,500
416,AAP,2024,Item_15,500
417,AAP,2024,Item_15,500
418,AAP,2024,Item_15,500
419,AAP,2024,Item_15,500
420,AAP,2024,Item_15,500
421,AAP,2024,Item_15,500
422,AAP,2024,Item_15,500
423,AAP,2024,Item_15,500
424,AAP,2024,Item_15,500
425,AAP,2024,Item_15,500
426,AAP,2024,Item_15,500
427,AAP,2024,Item_15,500
428,AAP,2024,Item_15,500
429,AAP,2024,Item_15,500
430,AAP,2024,Item_15,500
431,AAP,2024,Item_15,500
432,AAP,2024,Item_15,500
433,AAP,2024,Item_15,500
434,AAP,2024,Item_15,500
435,AAP,2024,Item_15,500
436,AAP,2024,Item_15,500
437,AAP,2024,Item_15,500
438,AAP,2024,Item_15,500
439,AAP,2024,Item_15,500
440,AAP,2024,Item_15,500
441,AAP,2024,Item_15,500
442,AAP,2024,Item_15,500
443,AAP,2024,Item_15,500
444,AAP,2024,Item_15,500
445,AAP,2024,Item_15,500
446,AAP,2024,Item_15,500
447,AAP,2024,Item_15,500
448,AAP,2024,Item_15,500
449,AAP,2024,Item_15,500
450,AAP,2024,Item_15,500
451,AAP,2024,Item_15,500
452,AAP,2024,Item_15,500
453,AAP,2024,Item_15,500
454,AAP,2024,Item_15,500
455,AAP,2024,Item_15,500
456,AAP,2024,Item_15,500
457,AAP,2024,Item_15,500
458,AAP,2024,Item_15,500
459,AAP,2024,Item_15,500
460,AAP,2024,Item_15,500
461,AAP,2024,Item_15,500
462,AAP,2024,Item_15,500
463,AAP,2024,Item_15,500
464,AAP,2024,Item_15,500
465,AAP,2024,Item_15,500
466,AAP,2024,Item_15,500
467,AAP,2024,Item_15,500
